"CÓDIGO","DESCRIPCION","LATITUD","LONGITUD","DIRECCIÓN","C.P.","POBLACION","PROVINCIA","PAIS","CERCANIAS","FEVE"
"05183","BARREIROS","43,547328","-7,22532","CARRETERA REMIOR, S/N","27792","Barreiros","Lugo","España","NO","SI"
"05185","REINANTE","43,549685","-7,174346","CARRETERA LU-P-0604 - ESTACION FERROCARRIL, S/N","27794","Barreiros","Lugo","España","NO","SI"
"05187","ESTEIRO","43,551697","-7,146099","CARRETERA LU-P-0610 - ESTACION FERROCARRIL, S/N","27795","Ribadeo","Lugo","España","NO","SI"
"05189","OS CASTROS","43,55157","-7,130895","CARRETERA LU-P-5208 - ESTACION FERROCARRIL, S/N","27795","Ribadeo","Lugo","España","NO","SI"
"05191","RINLO","43,549761","-7,108645","CARRETERA LU-141 - ESTACION FERROCARRIL, S/N","27797","Ribadeo","Lugo","España","NO","SI"
"05147","O VICEDO","43,731011","-7,673025","RUA DEPUTACION - CAMIÑO SACIDO, S/N","27860","Vicedo, O","Lugo","España","NO","SI"
"05151","FOLGUEIRO","43,692766","-7,635048","CARRETERA LU-862 - ESTACION FERROCARRIL, S/N","27860","Vicedo, O","Lugo","España","NO","SI"
"05149","MOSENDE","43,706194","-7,635477","CARRETERA A FRADERIA, S/N","27861","Vicedo, O","Lugo","España","NO","SI"
"05153","COVAS DE VIVEIRO","43,670275","-7,614613","CAMINO ESCOLAR ESTACION FERROCARRIL, S/N","27861","Viveiro","Lugo","España","NO","SI"
"05155","VIVEIRO","43,6569","-7,60033","AVENIDA XUNQUEIRA ESQUINA RUA VERXELES, S/N","27869","Viveiro","Lugo","España","NO","SI"
"05156","VIVEIRO-APEADERO","43,663107","-7,592084","CAMIÑO ALTAMIRA, 2","27869","Viveiro","Lugo","España","NO","SI"
"05157","XUANCES","43,687991","-7,553904","CAMIÑO O CRUZEIRO - ESTACION FERROCARRIL, S/N","27877","Xove","Lugo","España","NO","SI"
"05159","XOVE-POBO","43,683567","-7,510921","CAMINO APEADERO, S/N","27878","Xove","Lugo","España","NO","SI"
"05161","XOVE","43,681138","-7,495251","CARRETERA LU-862 - ESTACION FERROCARRIL, S/N","27878","Xove","Lugo","España","NO","SI"
"05163","LAGO","43,687108","-7,481942","CARRETERA LU-2602 - ESTACION FERROCARRIL, S/N","27878","Xove","Lugo","España","NO","SI"
"05171","BURELA","43,660607","-7,361183","RUA NOSA SEÑORA DO CARME, 10","27880","Burela","Lugo","España","NO","SI"
"05165","BIDUEIROS","43,696712","-7,468843","CAMINO MONTE GALIS, S/N","27890","Cervo","Lugo","España","NO","SI"
"05167","SAN CIBRAO","43,692319","-7,44177","CARRETERA LU-P-1510 - ESTACION FERROCARRIL, S/N","27890","Cervo","Lugo","España","NO","SI"
"05169","MADEIRO","43,686219","-7,412863","CARRETERA LU-P-1510 - ESTACION FERROCARRIL, S/N","27891","Cervo","Lugo","España","NO","SI"
"05173","CANGAS DE FOZ","43,626106","-7,333309","CAMINO ALAMPARTE, S/N","27892","Foz","Lugo","España","NO","SI"
"05175","NOIS","43,610309","-7,312222","CARRETERA N-642 - ESTACION FERROCARRIL, S/N","27893","Foz","Lugo","España","NO","SI"
"18001","MADRID-RECOLETOS","40,423371","-3,690995","PASEO DE RECOLETOS, S/N","28001","Madrid","Madrid","España","SI","NO"
"18005","PIRAMIDES","40,402516","-3,711374","PASEO DE LAS ACACIAS - DOCTOR VALLEJO NAJERA, S/N","28005","Madrid","Madrid","España","SI","NO"
"10000","MADRID-PRINCIPE PIO","40,421389","-3,718968","PASEO DE LA FLORIDA, 2","28008","Madrid","Madrid","España","SI","NO"
"35609","EMBAJADORES","40,404609","-3,702592","GLORIETA EMBAJADORES, 6","28012","Madrid","Madrid","España","SI","NO"
"18101","SOL","40,416856","-3,702904","PUERTA DEL SOL, S/N","28013","Madrid","Madrid","España","SI","NO"
"70002","ASAMBLEA DE MADRID-ENTREVIAS","40,3814976","-3,667215","AVENIDA DE ENTREVIAS, S/N","28018","Madrid","Madrid","España","SI","NO"
"37001","VILLAVERDE ALTO","40,341622","-3,712565","CALLE DOMINGO PARRAGA, 42","28021","Madrid","Madrid","España","SI","NO"
"60100","VILLAVERDE BAJO","40,3555397","-3,6832514","CALLE ESTACION FERROCARRIL, S/N","28021","Madrid","Madrid","España","SI","NO"
"60101","SAN CRISTOBAL INDUSTRIAL","40,3320318","-3,6963666","CALLE TRANSVERSAL SEXTA, S/N (POLIGONO INDUSTRIAL DE VILLAVERDE)","28021","Madrid","Madrid","España","SI","NO"
"60107","SAN CRISTOBAL DE LOS ANGELES","40,3419854","-3,683232","CARRETERA DE ANDALUCIA, KM 10.700","28021","Madrid","Madrid","España","SI","NO"
"10001","ARAVACA","40,448345","-3,786191","AVENIDA DEL TALGO - CALLE DE LAS ROSAS, S/N","28023","Madrid","Madrid","España","SI","NO"
"35603","CUATRO VIENTOS","40,377714","-3,791574","CALLE ROBERT DE CAPA, 26","28024","Madrid","Madrid","España","SI","NO"
"35702","DOCE DE OCTUBRE","40,379224","-3,698976","CALLE TOMELLOSO, 59","28026","Madrid","Madrid","España","SI","NO"
"70001","VALLECAS","40,382264","-3,624931","Avenida de la Democracia, 1 ","28031","Madrid","Madrid","España","SI","NO"
"70003","EL POZO","40,3765168","-3,6564132","CAMINO DE HORMIGUERAS, S/N","28031","Madrid","Madrid","España","SI","NO"
"70109","SANTA EUGENIA","40,3877971","-3,6087501","AVENIDA SANTA EUGENIA, 9","28031","Madrid","Madrid","España","SI","NO"
"17001","FUENCARRAL","40,5024656","-3,6817503","CALLE ANTONIO CABEZON, S/N","28034","Madrid","Madrid","España","SI","NO"
"97200","Mirasierra","40,499759","-3,709755","CALLE DEL MONASTERIO DE LA HUELGAS, S/N","28034","Madrid","Madrid","España","SI","NO"
"97201","RAMON Y CAJAL","40,4880223","-3,6935145","CARRETERA M-607 A COLMENAR, KM. 6.100","28034","Madrid","Madrid","España","SI","NO"
"97100","PITIS","40,4956316","-3,7256015","CALLE GLORIA FUERTES, S/N","28035","Madrid","Madrid","España","SI","NO"
"17000","MADRID-CHAMARTIN","40,4732797","-3,6818974","CALLE AGUSTIN DE FOXA, S/N","28036","Madrid","Madrid","España","SI","NO"
"35703","ORCASITAS","40,367081","-3,704244","CALLE CAMPOTEJAR, 25","28041","Madrid","Madrid","España","SI","NO"
"35704","PUENTE ALCOCER","40,350418","-3,705122","CALLE ALCOCER, 54","28041","Madrid","Madrid","España","SI","NO"
"98305","AEROPUERTO T-4","40,491691","-3,593988","CARRETERA M-12 - TERMINAL AEROPUERTO T4 - BARAJAS","28042","Madrid","Madrid","España","SI","NO"
"35601","FANJUL","40,38367","-3,768496","AVENIDA DE LAS AGUILAS, 25","28044","Madrid","Madrid","España","SI","NO"
"35602","LAS AGUILAS","40,381009","-3,780187","AVENIDA DE LAS AGUILAS, 144","28044","Madrid","Madrid","España","SI","NO"
"18000","MADRID-ATOCHA CERCANIAS","40,406556","-3,689508","PLAZA DEL EMPERADOR CARLOS V, S/N","28045","Madrid","Madrid","España","SI","NO"
"18003","MENDEZ ALVARO","40,395419","-3,678137","CALLE DEL OMBU, S/N","28045","Madrid","Madrid","España","SI","NO"
"18004","DELICIAS","40,400381","-3,692712","PASEO DE LAS DELICIAS, 61","28045","Madrid","Madrid","España","SI","NO"
"35701","MENDEZ ALVARO","40,395735","-3,677847","CALLE PEDRO BOSCH, S/N","28045","Madrid","Madrid","España","SI","NO"
"60000","MADRID-PUERTA DE ATOCHA","40,4053548","-3,6895915","GLORIETA EMPERADOR CARLOS V, S/N","28045","Madrid","Madrid","España","NO","NO"
"18002","MADRID-NUEVOS MINISTERIOS","40,446612","-3,692207","CALLE RAIMUNDO FERNANDEZ VILLAVERDE, 69","28046","Madrid","Madrid","España","SI","NO"
"35600","ALUCHE","40,385738","-3,760807","AVENIDA DE LOS POBLADOS, S/N","28047","Madrid","Madrid","España","SI","NO"
"35608","LAGUNA","40,399006","-3,744225","CALLE ALHAMBRA, S/N","28047","Madrid","Madrid","España","SI","NO"
"17003","EL GOLOSO","40,558808","-3,713966","CARRETERA COLMENAR VIEJO, KM 18","28049","Madrid","Madrid","España","SI","NO"
"17009","UNIVERSIDAD-CANTOBLANCO","40,543818","-3,700217","CARRETERA M-607 DE COLMENAR VIEJO KM 15.600 - ESTACION FERROCARRIL, S/N","28049","Madrid","Madrid","España","SI","NO"
"19001","UNIVERSIDAD PONTIFICIA DE COMILLAS","40,55412","-3,683267","CARRETERA M-616 - ESTACION FERROCARRIL, S/N","28049","Alcobendas","Madrid","España","SI","NO"
"98003","FUENTE DE LA MORA","40,484729","-3,662833","CALLE DULCE CHACON, S/N","28050","Madrid","Madrid","España","SI","NO"
"70100","VICALVARO","40,401043","-3,5952733","CALLE SAN CIPRIANO, 85","28052","Madrid","Madrid","España","SI","NO"
"98304","VALDEBEBAS","40,48207","-3,616414","AVENIDA DE LAS FUERZAS ARMADAS, S/N","28055","Madrid","Madrid","España","SI","NO"
"19002","VALDELASFUENTES","40,547425","-3,654149","CALLE MARQUES DE LA VALDAVIA, S/N","28100","Alcobendas","Madrid","España","SI","NO"
"19003","ALCOBENDAS SAN SEBASTIAN DE LOS REYES","40,546744","-3,635149","AVENIDA DE ESPAÑA, 52","28100","San Sebastián de los Reyes","Madrid","España","SI","NO"
"10007","MAJADAHONDA","40,474347","-3,845334","CARRETERA DEL PLANTIO, S/N","28221","Majadahonda","Madrid","España","SI","NO"
"10002","POZUELO","40,447225","-3,800145","CALLE ANTONIO DIAZ, 1","28224","Pozuelo de Alarcón","Madrid","España","SI","NO"
"10010","EL BARRIAL-CENTRO COMERCIAL-POZUELO","40,465299","-3,807828","CALLE RAFAEL BOTI, 62","28224","Pozuelo de Alarcón","Madrid","España","SI","NO"
"10005","LAS ROZAS","40,494215","-3,868181","CALLE SAN SEBASTIAN, S/N","28230","Rozas de Madrid, Las","Madrid","España","SI","NO"
"10100","PINAR DE LAS ROZAS","40,522282","-3,882258","AVENIDA DE LOS BOMBEROS, S/N","28230","Rozas de Madrid, Las","Madrid","España","SI","NO"
"10103","TORRELODONES","40,574559","-3,956577","PLAZA SALVADOR SANCHEZ FRASCUELO, 1","28250","Torrelodones","Madrid","España","SI","NO"
"10203","EL ESCORIAL","40,585279","-4,132418","CALLE SANTA ROSA, 85","28280","Escorial, El","Madrid","España","SI","NO"
"10101","LAS MATAS","40,552415","-3,896791","PLAZA DEL FERROCARRIL, S/N","28290","Rozas de Madrid, Las","Madrid","España","SI","NO"
"10201","SAN YAGO","40,617864","-4,031106","AVENIDA SALTOS DEL SIL, 1","28292","Galapagar","Madrid","España","SI","NO"
"10202","LAS ZORRERAS-NAVALQUEJIGO","40,609265","-4,046336","CALLE ESTACION FERROCARRIL, S/N","28292","Escorial, El","Madrid","España","SI","NO"
"10204","ZARZALEJO","40,5388169","-4,1580731","CALLE DEL FERROCARRIL, S/N","28293","Zarzalejo","Madrid","España","NO","NO"
"10205","ROBLEDO DE CHAVELA","40,5207512","-4,2467712","AVENIDA ESTACION FERROCARRIL, S/N","28294","Robledo de Chavela","Madrid","España","NO","NO"
"10206","SANTA MARIA DE LA ALAMEDA-PEGUERINOS","40,5689814","-4,2691278","CALLE DOCE DE OCTUBRE, S/N","28296","Santa María de la Alameda","Madrid","España","NO","NO"
"10209","EL PIMPOLLAR","40,5677042","-4,2831457","CALLE ESTACION FERROCARRIL, S/N","28296","Santa María de la Alameda","Madrid","España","NO","NO"
"60200","ARANJUEZ","40,0347255","-3,6182069","PASEO ESTACION FERROCARRIL, S/N","28300","Aranjuez","Madrid","España","SI","NO"
"60202","CASTILLEJO-AÑOVER","39,9495877","-3,7384557","CARRETERA M-416 - AÑOVER-YEPES - ESTACION FERROCARRIL, S/N","28300","Aranjuez","Madrid","España","NO","NO"
"60103","PINTO","40,2429829","-3,7036534","CALLE CRISTO, S/N","28320","Pinto","Madrid","España","SI","NO"
"60104","VALDEMORO","40,1958184","-3,6646737","PLAZA ESTACION FERROCARRIL, S/N","28340","Valdemoro","Madrid","España","SI","NO"
"60105","CIEMPOZUELOS","40,1590641","-3,610221","AVENIDA DE SAN JUAN DE DIOS, S/N","28350","Ciempozuelos","Madrid","España","SI","NO"
"10200","VILLALBA DE GUADARRAMA","40,626522","-4,00812","PLAZA ESTACION FERROCARRIL, S/N","28400","Collado Villalba","Madrid","España","SI","NO"
"12001","LOS NEGRALES","40,63856","-4,021915","CALLE PARALELA, 11","28409","Alpedrete","Madrid","España","SI","NO"
"10104","GALAPAGAR-LA NAVATA","40,600159","-3,981913","CARRETERA DE GALAPAGAR A LA NAVATA, S/N","28420","Galapagar","Madrid","España","SI","NO"
"12002","ALPEDRETE","40,658096","-4,034996","CAMINO DE LA ESTACION, 34","28439","Alpedrete","Madrid","España","SI","NO"
"12004","COLLADO MEDIANO","40,692757","-4,035894","CALLE REAL, 73","28450","Collado Mediano","Madrid","España","SI","NO"
"12005","LOS MOLINOS-GUADARRAMA","40,706598","-4,067179","PASEO PEDRO GUTIERREZ, S/N","28460","Molinos, Los","Madrid","España","SI","NO"
"12006","CERCEDILLA","40,737516","-4,066481","CALLE EMILIO SERRANO, 30","28470","Cercedilla","Madrid","España","SI","NO"
"12020","PUERTO DE NAVACERRADA","40,784445","-4,004772","CALLE VITORIA, 1","28470","Cercedilla","Madrid","España","SI","NO"
"12007","TABLADA","40,7056575","-4,1253575","AVENIDA VALLE DEL GUADARRAMA, S/N","28480","Guadarrama","Madrid","España","NO","NO"
"17004","TRES CANTOS","40,598596","-3,7156","PLAZA ESTACION FERROCARRIL, 1","28760","Tres Cantos","Madrid","España","SI","NO"
"17005","COLMENAR VIEJO","40,645211","-3,776617","AVENIDA DE LA LIBERTAD, S/N","28770","Colmenar Viejo","Madrid","España","SI","NO"
"70111","LA GARENA","40,4807624","-3,3919677","CALLE FAUSTO ELHUYAR, S/N","28806","Alcalá de Henares","Madrid","España","SI","NO"
"70103","ALCALA DE HENARES","40,488976","-3,3664702","PASEO ESTACION FERROCARRIL, S/N","28807","Alcalá de Henares","Madrid","España","SI","NO"
"70107","ALCALA DE HENARES-UNIVERSIDAD","40,5054503","-3,3353684","CARRETERA CAMPUS UNIVERSITARIO DE ALCALA, S/N","28807","Alcalá de Henares","Madrid","España","SI","NO"
"70101","SAN FERNANDO DE HENARES","40,4424319","-3,5342411","AVENIDA DE SAN PABLO, S/N","28830","San Fernando de Henares","Madrid","España","SI","NO"
"70102","TORREJON DE ARDOZ","40,4547456","-3,4797065","PLAZA ESTACION FERROCARRIL, S/N","28850","Torrejón de Ardoz","Madrid","España","SI","NO"
"70112","SOTO DEL HENARES","40,464383","-3,440614","AVENIDA JORGE OTEIZA, S/N","28850","Torrejón de Ardoz","Madrid","España","SI","NO"
"70104","MECO","40,534668","-3,2985719","CARRETERA ESTACION FERROCARRIL, S/N","28880","Meco","Madrid","España","SI","NO"
"37011","GETAFE-SECTOR 3","40,288252","-3,737529","CAMINO VIEJO DE TOLEDO, S/N","28901","Getafe","Madrid","España","SI","NO"
"37002","GETAFE-CENTRO","40,309974","-3,733989","PASEO ESTACION FERROCARRIL, S/N","28902","Getafe","Madrid","España","SI","NO"
"37010","LAS MARGARITAS","40,323041","-3,727278","CALLE MADRID, 155","28903","Getafe","Madrid","España","SI","NO"
"60102","GETAFE-INDUSTRIAL","40,3055338","-3,7073714","AVENIDA DE LOS ANGELES, S/N","28903","Getafe","Madrid","España","SI","NO"
"60109","EL CASAR","40,3184029","-3,7092335","AVENIDA DEL CASAR, S/N","28903","Getafe","Madrid","España","SI","NO"
"35001","LEGANES","40,328633","-3,771162","CALLE VIRGEN DEL CAMINO, 2","28911","Leganés","Madrid","España","SI","NO"
"35011","PARQUE POLVORANCA","40,312544","-3,783546","CALLE ARGANDA DEL REY, 6","28914","Leganés","Madrid","España","SI","NO"
"35009","ZARZAQUEMADA","40,3409732","-3,7482259","CALLE DEL RONCAL, 7","28915","Leganés","Madrid","España","SI","NO"
"35605","ALCORCON","40,350199","-3,831678","AVENIDA DE MOSTOLES, 4","28922","Alcorcón","Madrid","España","SI","NO"
"35610","LAS RETAMAS","40,341869","-3,842311","AVENIDA DE MOSTOLES, S/N","28922","Alcorcón","Madrid","España","SI","NO"
"35604","SAN JOSE DE VALDERAS","40,356574","-3,815577","AVENIDA DE LISBOA, S/N","28924","Alcorcón","Madrid","España","SI","NO"
"35606","MOSTOLES","40,328724","-3,863478","PASEO DE GOYA, S/N","28932","Móstoles","Madrid","España","SI","NO"
"35607","MOSTOLES-EL SOTO","40,330971","-3,882441","CALLE GRANADA, 10","28935","Móstoles","Madrid","España","SI","NO"
"35002","FUENLABRADA","40,283135","-3,799565","PASEO DE ROMA, 1","28944","Fuenlabrada","Madrid","España","SI","NO"
"35010","LA SERNA-FUENLABRADA","40,296725","-3,792477","CALLE DE BARCELONA, 28","28945","Fuenlabrada","Madrid","España","SI","NO"
"35012","HUMANES","40,255565","-3,828334","CALLE ESTACION FERROCARRIL, 5","28970","Humanes de Madrid","Madrid","España","SI","NO"
"37012","PARLA","40,241032","-3,769312","CALLE REAL, S/N","28981","Parla","Madrid","España","SI","NO"
"54413","MALAGA MARIA ZAMBRANO","36,7113412","-4,4328779","CALLE EXPLANADA DE LA ESTACION, S/N","29002","Málaga","Málaga","España","SI","NO"
"54517","MALAGA-CENTRO ALAMEDA","36,71965","-4,420019","AVENIDA AURORA, S/N","29002","Málaga","Málaga","España","SI","NO"
"54501","VICTORIA KENT","36,6962281","-4,4652369","PLATERO FRANCISCO VAZQUEZ, S/N","29003","Málaga","Málaga","España","SI","NO"
"54503","GUADALHORCE","36,6921154","-4,4831263","CALLE CESAR VALLEJO - ESTACION FERROCARRIL, S/N","29004","Málaga","Málaga","España","SI","NO"
"54520","PLAZA MAYOR","36,6560328","-4,4800137","CALLE ALFONSO PONCE DE LEON, S/N","29004","Málaga","Málaga","España","SI","NO"
"54412","LOS PRADOS","36,6988637","-4,4778853","CALLE CAMINO PRADOS, S/N","29006","Málaga","Málaga","España","SI","NO"
"54505","AEROPUERTO","36,6760678","-4,4879567","AVENIDA COMANDANTE GARCIA MORATO, S/N","29140","Málaga","Málaga","España","SI","NO"
"54410","CAMPANILLAS","36,705011","-4,545516","CALLE ALMENCINO - ESTACION FERROCARRIL, S/N","29196","Málaga","Málaga","España","SI","NO"
"05019","ANTEQUERA","37,0281836","-4,5609649","BARRIADA ESTACION, S/N","29200","Antequera","Málaga","España","NO","NO"
"55001","CAMPILLOS","37,0321901","-4,8635104","CARRETERA ESTACION FERROCARRIL, S/N","29320","Campillos","Málaga","España","NO","NO"
"55003","ALMARGEN-CAÑETE LA REAL","37,0010286","-5,0201169","CALLE CORTINA ESTACION, 1B","29330","Almargen","Málaga","España","NO","NO"
"55008","ARRIATE","36,7910791","-5,1401779","CARRETERA MA-7400 - ESTACION FERROCARRIL, S/N","29350","Arriate","Málaga","España","NO","NO"
"55010","BENAOJAN-MONTEJAQUE","36,7137902","-5,246408","CARRETERA ESTACION BENAOJAN, S/N","29370","Benaoján","Málaga","España","NO","NO"
"55012","CORTES DE LA FRONTERA","36,5973589","-5,3327945","AVENIDA LLANO DE LA ESTACION, S/N","29391","Cortes de la Frontera","Málaga","España","NO","NO"
"55011","JIMERA DE LIBAR","36,6607132","-5,2814788","AVENIDA LA BARCA - CALLE FUENTE GRANDE, S/N","29392","Jimera de Líbar","Málaga","España","NO","NO"
"55007","RONDA","36,748424","-5,1619184","AVENIDA DE ANDALUCIA, 31","29400","Ronda","Málaga","España","NO","NO"
"55013","GAUCIN","36,5403999","-5,3863848","CARRETERA MA-512 - ESTACION FERROCARRIL, S/N","29490","Gaucín","Málaga","España","NO","NO"
"54405","ALORA","36,819838","-4,699623","CALLE ESTACION FERROCARRIL, 2","29510","Álora","Málaga","España","SI","NO"
"02003","ANTEQUERA-SANTA ANA","37,0702806","-4,7190304","CARRETERA MA-5406 - ESTACION FERROCARRIL, S/N","29540","Antequera","Málaga","España","NO","NO"
"54400","BOBADILLA","37,0375444","-4,7277249","PLAZA DE LA ESTACION, S/N","29540","Antequera","Málaga","España","NO","NO"
"54403","EL CHORRO-CAMINITO DEL REY","36,9073169","-4,7592403","CARRETERA MA-5403 - ESTACION DE FERROCARRIL, S/N","29552","Álora","Málaga","España","NO","NO"
"54406","PIZARRA","36,765619","-4,7111214","PLAZA ESTACION FERROCARRIL, S/N","29569","Pizarra","Málaga","España","SI","NO"
"54407","ALJAIMA","36,733092","-4,664725","CARRETERA A-7054 - ESTACION FERROCARRIL, S/N","29580","Cártama","Málaga","España","SI","NO"
"54408","CARTAMA","36,7334013","-4,6093394","BARRIADA GARCIA AGUA, S/N","29580","Cártama","Málaga","España","SI","NO"
"54404","LAS MELLIZAS","36,8732968","-4,7194626","BARRIADA ESTACION DE LAS MELLIZAS, S/N","29593","Álora","Málaga","España","NO","NO"
"54508","LA COLINA","36,6401889","-4,4952547","URBANIZACION LA COLINA, S/N","29620","Torremolinos","Málaga","España","SI","NO"
"54509","TORREMOLINOS","36,6253108","-4,4966871","PLAZA DE LA NOGALERA, S/N","29620","Torremolinos","Málaga","España","SI","NO"
"54510","EL PINILLO","36,6101783","-4,5146208","DECANOM JUAN DE HOYOS, S/N","29620","Torremolinos","Málaga","España","SI","NO"
"54518","LOS ALAMOS","36,6452816","-4,4848827","CALLE MENTON, S/N","29620","Torremolinos","Málaga","España","SI","NO"
"54519","MONTEMAR ALTO","36,6138194","-4,5089797","JACINTO MESA, S/N","29620","Torremolinos","Málaga","España","SI","NO"
"54511","BENALMADENA-ARROYO DE LA MIEL","36,599091","-4,536341","AVENIDA DE LA ESTACION, 3","29631","Benalmádena","Málaga","España","SI","NO"
"54512","TORREMUELLE","36,5798535","-4,573148","URBANIZACION TORREMUELLE, S/N","29639","Benalmádena","Málaga","España","SI","NO"
"54513","CARVAJAL","36,570308","-4,594023","CALLE SIERRA DE CAZORLA, S/N","29640","Fuengirola","Málaga","España","SI","NO"
"54514","TORREBLANCA","36,5636","-4,60966","CALLE PUEBLA BLANCA, S/N","29640","Fuengirola","Málaga","España","SI","NO"
